country,generation,count_exports
Afr.Other NS,3,20
Africa N.NES,3,0
Albania,3,285
Algeria,3,21
Angola,3,11
Areas NES,3,322
Argentina,3,299
Armenia,3,225
Asia NES,3,37
Asia West NS,3,131
Australia,3,290
Austria,3,405
Azerbaijan,3,101
Bahamas,3,142
Bahrain,3,160
Bangladesh,3,70
Barbados,3,267
Belarus,3,210
Belgium-Lux,3,399
Belize,3,214
Benin,3,166
Bermuda,3,165
Bolivia,3,168
Bosnia Herzg,3,263
Br.Antr.Terr,3,1
Brazil,3,400
Bulgaria,3,375
Burkina Faso,3,194
Burundi,3,129
CACM NES,3,7
Cambodia,3,95
Cameroon,3,40
Canada,3,385
Cent.Afr.Rep,3,20
Chad,3,48
Chile,3,237
China,3,396
China FTZ,3,283
China HK SAR,3,327
China MC SAR,3,169
Colombia,3,274
Congo,3,36
Costa Rica,3,231
Cote Divoire,3,115
Croatia,3,362
Cuba,3,76
Cyprus,3,295
Czech Rep,3,424
Dem.Rp.Congo,3,72
Denmark,3,368
Djibouti,3,112
Dominican Rp,3,240
EEC NES,3,154
Ecuador,3,131
Egypt,3,276
El Salvador,3,230
Eq.Guinea,3,22
Estonia,3,302
Ethiopia,3,74
Eur.Other NE,3,134
Falkland Is,3,127
Fiji,3,125
Finland,3,289
Fr Ind O,3,73
Fr.Guiana,3,1
"France,Monac",3,467
Gabon,3,146
Gambia,3,187
Georgia,3,275
Germany,3,415
Ghana,3,93
Gibraltar,3,137
Greece,3,390
Greenland,3,112
Guadeloupe,3,11
Guatemala,3,138
Guinea,3,30
GuineaBissau,3,175
Guyana,3,145
Haiti,3,146
Honduras,3,149
Hungary,3,344
Iceland,3,193
India,3,396
Indonesia,3,363
Iran,3,42
Iraq,3,3
Ireland,3,279
Israel,3,329
Italy,3,433
Jamaica,3,217
Japan,3,309
Jordan,3,263
Kazakhstan,3,134
Kenya,3,199
Kiribati,3,119
Korea D P Rp,3,332
Korea Rep.,3,342
Kuwait,3,17
Kyrgyzstan,3,241
LAIA NES,3,0
Lao P.Dem.R,3,73
Latvia,3,250
Lebanon,3,260
Liberia,3,20
Libya,3,16
Lithuania,3,304
Madagascar,3,92
Malawi,3,48
Malaysia,3,296
Mali,3,226
Malta,3,239
Mauritania,3,38
Mauritius,3,113
Mexico,3,334
Mongolia,3,91
Morocco,3,267
Mozambique,3,219
Myanmar,3,105
Nepal,3,176
Neth.Ant.Aru,3,167
Netherlands,3,400
Neutral Zone,3,3
New Calednia,3,66
New Zealand,3,305
Nicaragua,3,89
Niger,3,111
Nigeria,3,85
Norway,3,235
Occ.Pal.Terr,3,6
Oman,3,87
Oth.Oceania,3,222
Pakistan,3,209
Panama,3,240
Papua N.Guin,3,42
Paraguay,3,193
Peru,3,300
Philippines,3,236
Poland,3,417
Portugal,3,358
Qatar,3,44
Rep Moldova,3,266
Romania,3,357
Russian Fed,3,272
Rwanda,3,62
Samoa,3,36
Saudi Arabia,3,85
Senegal,3,75
Seychelles,3,18
Sierra Leone,3,226
Singapore,3,247
Slovakia,3,351
Slovenia,3,356
Somalia,3,53
South Africa,3,331
Spain,3,428
Sri Lanka,3,277
St.Helena,3,124
St.Kt-Nev-An,3,221
St.Pierre Mq,3,11
Sudan,3,38
Suriname,3,122
Sweden,3,319
Switz.Liecht,3,375
Syria,3,113
TFYR Macedna,3,215
Taiwan,3,340
Tajikistan,3,130
Tanzania,3,110
Thailand,3,380
Togo,3,145
Trinidad Tbg,3,59
Tunisia,3,287
Turkey,3,357
Turkmenistan,3,76
UK,3,384
US NES,3,120
USA,3,417
Uganda,3,89
Ukraine,3,353
Untd Arab Em,3,166
Uruguay,3,326
Uzbekistan,3,206
Venezuela,3,141
Viet Nam,3,258
Yemen,3,22
Yugoslavia,3,313
Zambia,3,176
Zimbabwe,3,233
Afghanistan,4,246
Afr.Other NS,4,31
Africa N.NES,4,0
Albania,4,306
Algeria,4,21
Angola,4,11
Areas NES,4,338
Argentina,4,320
Armenia,4,256
Asia NES,4,37
Asia West NS,4,172
Australia,4,313
Austria,4,405
Azerbaijan,4,135
Bahamas,4,191
Bahrain,4,210
Bangladesh,4,87
Barbados,4,285
Belarus,4,250
Belgium-Lux,4,404
Belize,4,247
Benin,4,205
Bermuda,4,227
Bolivia,4,205
Bosnia Herzg,4,280
Br.Antr.Terr,4,1
Brazil,4,414
Bulgaria,4,394
Burkina Faso,4,236
Burundi,4,164
CACM NES,4,47
Cambodia,4,136
Cameroon,4,43
Canada,4,396
Cent.Afr.Rep,4,26
Chad,4,108
Chile,4,258
China,4,419
China FTZ,4,303
China HK SAR,4,347
China MC SAR,4,227
Colombia,4,305
Congo,4,38
Costa Rica,4,268
Cote Divoire,4,148
Croatia,4,370
Cuba,4,116
Cyprus,4,312
Czech Rep,4,426
Dem.Rp.Congo,4,146
Denmark,4,377
Djibouti,4,161
Dominican Rp,4,267
EEC NES,4,196
Ecuador,4,169
Egypt,4,306
El Salvador,4,264
Eq.Guinea,4,26
Estonia,4,319
Ethiopia,4,106
Eur.Other NE,4,161
Falkland Is,4,167
Fiji,4,172
Finland,4,296
Fr Ind O,4,122
Fr.Guiana,4,1
"France,Monac",4,474
Gabon,4,187
Gambia,4,213
Georgia,4,288
Germany,4,417
Ghana,4,114
Gibraltar,4,180
Greece,4,413
Greenland,4,161
Guadeloupe,4,11
Guatemala,4,178
Guinea,4,36
GuineaBissau,4,246
Guyana,4,204
Haiti,4,201
Honduras,4,204
Hungary,4,356
Iceland,4,227
India,4,419
Indonesia,4,378
Iran,4,42
Iraq,4,3
Ireland,4,292
Israel,4,343
Italy,4,437
Jamaica,4,251
Japan,4,316
Jordan,4,293
Kazakhstan,4,195
Kenya,4,260
Kiribati,4,180
Korea D P Rp,4,350
Korea Rep.,4,356
Kuwait,4,17
Kyrgyzstan,4,268
LAIA NES,4,0
Lao P.Dem.R,4,98
Latvia,4,278
Lebanon,4,286
Liberia,4,24
Libya,4,16
Lithuania,4,332
Madagascar,4,103
Malawi,4,48
Malaysia,4,314
Mali,4,261
Malta,4,270
Mauritania,4,40
Mauritius,4,174
Mexico,4,350
Mongolia,4,145
Morocco,4,305
Mozambique,4,248
Myanmar,4,131
Nepal,4,229
Neth.Ant.Aru,4,207
Netherlands,4,408
Neutral Zone,4,3
New Calednia,4,108
New Zealand,4,324
Nicaragua,4,109
Niger,4,164
Nigeria,4,146
Norway,4,258
Occ.Pal.Terr,4,6
Oman,4,132
Oth.Oceania,4,260
Pakistan,4,259
Panama,4,283
Papua N.Guin,4,46
Paraguay,4,243
Peru,4,336
Philippines,4,288
Poland,4,424
Portugal,4,373
Qatar,4,44
Rep Moldova,4,290
Romania,4,374
Russian Fed,4,293
Rwanda,4,109
Samoa,4,36
Saudi Arabia,4,146
Senegal,4,75
Seychelles,4,18
Sierra Leone,4,251
Singapore,4,277
Slovakia,4,364
Slovenia,4,361
Somalia,4,77
South Africa,4,350
Spain,4,431
Sri Lanka,4,305
St.Helena,4,172
St.Kt-Nev-An,4,272
St.Pierre Mq,4,11
Sudan,4,38
Suriname,4,173
Sweden,4,331
Switz.Liecht,4,381
Syria,4,158
TFYR Macedna,4,248
Taiwan,4,345
Tajikistan,4,196
Tanzania,4,148
Thailand,4,391
Togo,4,194
Trinidad Tbg,4,116
Tunisia,4,316
Turkey,4,379
Turkmenistan,4,89
UK,4,394
US NES,4,182
USA,4,419
Uganda,4,155
Ukraine,4,361
Untd Arab Em,4,221
Uruguay,4,337
Uzbekistan,4,248
Venezuela,4,188
Viet Nam,4,305
Yemen,4,22
Yugoslavia,4,323
Zambia,4,211
Zimbabwe,4,271
Afghanistan,5,270
Afr.Other NS,5,46
Africa N.NES,5,0
Albania,5,314
Algeria,5,21
Angola,5,11
Areas NES,5,339
Argentina,5,340
Armenia,5,278
Asia NES,5,37
Asia West NS,5,194
Australia,5,332
Austria,5,405
Azerbaijan,5,199
Bahamas,5,221
Bahrain,5,238
Bangladesh,5,122
Barbados,5,297
Belarus,5,265
Belgium-Lux,5,405
Belize,5,270
Benin,5,227
Bermuda,5,257
Bolivia,5,248
Bosnia Herzg,5,284
Br.Antr.Terr,5,1
Brazil,5,417
Bulgaria,5,401
Burkina Faso,5,259
Burundi,5,191
CACM NES,5,115
Cambodia,5,182
Cameroon,5,54
Canada,5,400
Cent.Afr.Rep,5,28
Chad,5,150
Chile,5,277
China,5,432
China FTZ,5,311
China HK SAR,5,352
China MC SAR,5,261
Colombia,5,324
Congo,5,41
Costa Rica,5,291
Cote Divoire,5,191
Croatia,5,372
Cuba,5,184
Cyprus,5,319
Czech Rep,5,426
Dem.Rp.Congo,5,189
Denmark,5,383
Djibouti,5,198
Dominican Rp,5,294
EEC NES,5,218
Ecuador,5,215
Egypt,5,328
El Salvador,5,286
Eq.Guinea,5,37
Estonia,5,324
Ethiopia,5,157
Eur.Other NE,5,190
Falkland Is,5,199
Fiji,5,209
Finland,5,300
Fr Ind O,5,167
Fr.Guiana,5,1
"France,Monac",5,474
Gabon,5,210
Gambia,5,232
Georgia,5,293
Germany,5,417
Ghana,5,153
Gibraltar,5,206
Greece,5,416
Greenland,5,197
Guadeloupe,5,11
Guatemala,5,222
Guinea,5,38
GuineaBissau,5,280
Guyana,5,236
Haiti,5,239
Honduras,5,234
Hungary,5,364
Iceland,5,242
India,5,422
Indonesia,5,383
Iran,5,42
Iraq,5,3
Ireland,5,301
Israel,5,353
Italy,5,437
Jamaica,5,259
Japan,5,322
Jordan,5,308
Kazakhstan,5,229
Kenya,5,290
Kiribati,5,211
Korea D P Rp,5,353
Korea Rep.,5,368
Kuwait,5,17
Kyrgyzstan,5,286
LAIA NES,5,0
Lao P.Dem.R,5,146
Latvia,5,289
Lebanon,5,301
Liberia,5,29
Libya,5,16
Lithuania,5,348
Madagascar,5,129
Malawi,5,48
Malaysia,5,321
Mali,5,277
Malta,5,284
Mauritania,5,40
Mauritius,5,238
Mexico,5,355
Mongolia,5,197
Morocco,5,324
Mozambique,5,263
Myanmar,5,172
Nepal,5,251
Neth.Ant.Aru,5,222
Netherlands,5,413
Neutral Zone,5,3
New Calednia,5,155
New Zealand,5,333
Nicaragua,5,152
Niger,5,194
Nigeria,5,190
Norway,5,271
Occ.Pal.Terr,5,6
Oman,5,181
Oth.Oceania,5,272
Pakistan,5,290
Panama,5,302
Papua N.Guin,5,57
Paraguay,5,271
Peru,5,361
Philippines,5,310
Poland,5,426
Portugal,5,376
Qatar,5,44
Rep Moldova,5,299
Romania,5,379
Russian Fed,5,299
Rwanda,5,162
Samoa,5,36
Saudi Arabia,5,178
Senegal,5,75
Seychelles,5,18
Sierra Leone,5,260
Singapore,5,287
Slovakia,5,368
Slovenia,5,363
Somalia,5,117
South Africa,5,358
Spain,5,433
Sri Lanka,5,320
St.Helena,5,210
St.Kt-Nev-An,5,288
St.Pierre Mq,5,11
Sudan,5,38
Suriname,5,210
Sweden,5,335
Switz.Liecht,5,385
Syria,5,208
TFYR Macedna,5,271
Taiwan,5,347
Tajikistan,5,245
Tanzania,5,191
Thailand,5,395
Togo,5,220
Trinidad Tbg,5,172
Tunisia,5,339
Turkey,5,386
Turkmenistan,5,136
UK,5,400
US NES,5,224
USA,5,420
Uganda,5,193
Ukraine,5,363
Untd Arab Em,5,262
Uruguay,5,337
Uzbekistan,5,282
Venezuela,5,218
Viet Nam,5,332
Yemen,5,22
Yugoslavia,5,326
Zambia,5,236
Zimbabwe,5,295
